date;from;until;activity;subgroup;program;floor;roomcategory;capacity;area;credits;usercount;totalstudents
20260318;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260318;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260325;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260325;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260401;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260401;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260422;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260422;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260429;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260429;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260506;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260506;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260513;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260513;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260520;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260520;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;27;52.20;4;NULL;25
20260220;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260220;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260306;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260306;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260320;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260320;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260403;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260403;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260213;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260213;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260213;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260227;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260227;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260227;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260313;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260313;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260313;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260327;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260327;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260327;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260424;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260424;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260424;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260508;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260508;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260508;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260522;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;28
20260522;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;29
20260522;103000;123000;Activerend hoorcollege;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;2
20260213;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260220;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260227;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260306;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260313;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260320;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260327;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260403;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260424;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260508;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260522;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A2;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;26
20260209;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260223;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260302;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260309;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260316;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260323;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260330;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260420;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260427;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260504;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260511;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260518;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;38;70.04;4;NULL;10
20260211;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260218;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260225;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260304;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260311;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260318;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260325;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260401;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260422;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260429;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260506;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260513;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260520;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;8
20260212;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260212;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260219;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260219;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260226;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260226;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260305;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260305;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260312;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260312;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260319;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260319;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260326;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260326;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260402;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260402;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260423;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260423;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260430;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260430;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260507;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260507;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260521;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;9
20260521;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;2;laptoplokaal;28;56.21;4;NULL;21
20260220;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260220;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260306;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260306;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260320;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260320;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260403;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260403;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260212;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260212;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260213;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260213;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260227;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260227;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260313;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260313;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260327;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260327;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260424;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260424;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260508;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260508;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260522;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2A3;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;17
20260522;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.90;4;NULL;29
20260226;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260226;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260312;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260312;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260326;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260326;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260423;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260423;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260507;154500;164500;Oefensessie;PBA-EM/1A;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260507;154500;164500;Oefensessie;PBA-EM/1B;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260213;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260213;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260213;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260227;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260227;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260227;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260313;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260313;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260313;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260327;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260327;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260327;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260424;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260424;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260424;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260508;113000;123000;Oefensessie;PBA-EM/1C1;PBA-EM;4;leslokaal;54;70.33;3;NULL;12
20260508;113000;123000;Oefensessie;PBA-EM/1D;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260508;113000;123000;Oefensessie;PBA-EM/1C2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260212;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260212;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260226;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260226;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260312;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260312;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260326;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260326;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260423;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260423;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260507;143000;153000;Oefensessie;PBA-EM/1F;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260507;143000;153000;Oefensessie;PBA-EM/1E;PBA-EM;4;leslokaal;54;70.33;3;NULL;25
20260209;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260209;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260209;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260223;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260223;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260223;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260302;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260302;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260302;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260309;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260309;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260309;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260316;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260316;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260316;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260323;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260323;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260323;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260330;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260330;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260330;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260420;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260420;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260420;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260427;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260427;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260427;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260504;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260504;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260504;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260511;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260511;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260511;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
20260518;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2B;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;2
20260518;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;3
20260518;133000;174500;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;2;laptoplokaal;28;55.93;8;NULL;1
